annotation_id,review_id,cleaned_review_text,rating,human_label,notes
448,7d283d23c2a6fd5f14a47724fedf5ed7e7fc2e4485ac0183f6cdee7abb6d5dd5,"Good earbuds; whether they are worth $23 is debatable Initial thoughts - Strange packaging...not bad, just odd. Build quality feels good for the price. Cable is rubbery and a bit too springy. Comes with a hard case and soft pouch, two rubber bracelets (why?), a cheap-o shirt clip, and several smashed foam covers Sound - Sound is balanced. Not too bright or fatiguing, not much on the low end, which is to be expected with earbuds. No isolation. Detailed. Soundstage and instrument separation are very good Fit - Much more comfortable than IEMS or plastic EarPods. A little big for my ears. I would not be able to run in them as they fall out too easily. The shirt clip helps but I'd have to push them back in my ears constantly Pros: Well-made, aesthetically pleasing, surprisingly good sound for ~$20 Cons: buds are a little large and fall out easily, no inline controls or mic, nothing really stands out as exceptionally great. VE Monk may be a better buy for less money Overall - Not overwhelmed or underwhelmed. I will continue using these. Would have no problem switching to them after my ears were sore from EarPods. At ~$20, I'd probably look at other options if i lost or broke them.",4.0,FIT_COMPATIBILITY,
449,a3d293285580aadec05ea9d65bc19be81110f43b7ba04383f75610dcd6cc8d93,I bought this product as a gift for my nefew who is a DJ. A $349.00 present that arrived broken. Problem is my nefew lives overseas. Very disappointed!,1.0,SHIPPING,
450,2dfb3d33a17ffe8ff211ca7b3f903fb5acf8b2aebb8ccc800ba87aeb36a796fd,"I use these for writing, recording, and mixing music. These sound great, and have truly helped my mixes even in my scoring software. They do have bluetooth wireless capability if you want to purchase an the attachment. My biggest complaint is that the ear cups are slightly too small to completely accept my ears into them. This leads to sore ears after using them a while. Even though the bluetooth comes through an accessory I must say here as well there are these weird pops when I use it. I have 2 of the bluetooth attachments, and they both do it. It doesn't bother me for writing, but for mixing the pops have to go. Overall if you need some studio headphones these are a great option for the price.",4.0,FIT_COMPATIBILITY,
451,f2f1a3d4982da64c9745ba6f7595be56eb600ffda6b02b6a6afd163eed5cf89e,Picture quality??? Sound quality is good,5.0,NO_COMPLAINT,
452,fa3ee2a42f5e3dfb4cb7d5e65261ff3308463749b45acc7d7d481cf40f0ec9ee,"This set of ear buds is priced at a premium. Packaging is over the top and the product appears to be of good quality. Warranty is great - 1 year. However after less than 6 months of gentle use, one speaker stopped working. I have contacted the manufacturer to request repair or replacement. We'll see how they do.",4.0,FUNCTIONALITY,
453,a15e39b59a8b41f4308624f303f5a4b336dd7e245fd6e2837d5c36396ccd0578,"I purchase these earphones Aug 2021 and they stopped receiving calls Dec 2021. I could still hear audio (music, video, etc) but not sound. I contacted TOZO for support by email and they suggested I reset them. I thought this was just unpairing and repairing them again. I WAS GIVEN NO INSTRUCTIONS ON HOW TO RESET - in the information sent with the earphone or email. Regretting I could not return them, I turned the earphones over and found a little hole. I stuck a pin in them for a few seconds and they flashed blue and red. I tried pairing them again and they worked! How about some better instructions in the documentation and website!",4.0,USABILITY_SETUP,
454,e244a66464ffd3752c3d74bf4bb92f1fd6df145e5b69e19b678017b1834de87d,"The sound, fit, and bass are amazing. I tried 4 different brands prior to choosing these. I wish I would have bought these to begin with. Well worth every dollar!",5.0,NO_COMPLAINT,
455,05b6625c04e9da963844bcc05ae9a918a6de873b1970b4f1d24022576babda70,Primarily bought these for working out and to use for short hikes. Great sound but nothing spectacular. Can sometimes feel a bit tight around the neck when putting it on at first but after a few minutes you'll forget about it. On occasion the sound may dip out due to a loss with the Bluetooth connection but that rarely happens. Overall very pleased with this device so far. Keep in mind I only use these about twice a week so not certain how they would hold up with daily usage.,4.0,NO_COMPLAINT,
456,9554c67a9d37b0f1b3f04e290906abc4ed70ebe364ac62b9628c5114323c9e8c,So I ordered these due to another pair giving out after just a week. Sadly I didn't even get to try them as they arrived broken!!!,1.0,SHIPPING,
457,a57e54da4d7789e76df51794248adf15a1419cc821684aac254f24eb0e507bce,"I had some version of these in my cart for almost a year before I finally bought a pair. I wish I had done it earlier; for the price, these are delightful. Pros: Surprising sound quality--obviously these aren't going to be an audiophile's choice, but I'm a little picky, and these aren't tinny or scratchy. Comfort--soft, not too tight, and I generally fall asleep wearing them, even though I'm a side-sleeper. I have used them much more often than I thought I would. Privacy--If you plan to share a bed (or airplane row, or whatever) with someone, there's no sound leakage that I can detect. Price--when I bought these, they were hovering around the 20 dollar range. Which means I can sleep in them without freaking out about losing or damaging a substantial investment. Durability--I toss and turn in my sleep; these so far stay on and undamaged despite my thrashing. Cons: Battery--these need to be charged daily. Full stop. They seem to *hold* a charge pretty well, but if you sleep in them, as I do, you're not going to get more than one night out of a charge. The only reason I gave a four rather than a five star review is that the battery seems a little weak, and the ""LOW BATTERY"" voice is a bit alarming. Hair--I pull this over my head and then push it back up, like a hairband. If you wear it as some of the pictures show, you're gonna get some weird bedhead. But if you shower in the morning, who cares? These do exactly what I hoped they would, but they do it a little better than I thought they would. At this price point, I'd say get 'em.",4.0,FIT_COMPATIBILITY,
458,58feab21e391a36a35fc70fd6aa9ddf77cd013734492d7fb9a09fb96f53ddca5,"I was looking forward to buying this headset to pair with my new 3rd Gen Apple i-touch and a Samsung cellphone. Although it is true that all of the button functions do not work with the i-touch (Apple's fault, not Sennheiser's), the setup for pairing was extremely easy and the unit works great for both streaming of music and phone calls. I have gotten great sound quality and very good range, up to about 15-20 feet. The play/pause button functions work, as does the volume up/down. However, you will not be able to skip forward or reverse tracks selections through the headset buttons. This is with an Apple i-touch, however this is probably not the case with other Mp3 players. The earbuds are comfortable and come with three different sizes. I have worn them for hours at a time with no comfort issues, and the entire unit itself is light and unobtrusive. You can wear it on the neckloop or as a clip-on, however the clip on is flimsy plastic and I have had a hard time actually attaching it this way to clothing. I would say that if you are looking for a good pair of wireless bluetooth headphones, you will be pleased with these.",5.0,NO_COMPLAINT,
459,c8cb79677befd9a101cab74fba51c2a57dd0b1588f73c8e25c05f4a520d16b85,"Haven't tryed yet, but no charger, and no instructions! How to pair?? I will try and see, bur have never gotten stuff without info before! And Sony? Thats why I picked it! Do I sound happy?",3.0,SHIPPING,
460,6ebc923efb65b0d4bd4d8791ef21776d366177c5758e5be3c2c41f0b6ab3d4fa,"There is nothing to “Dislike”, except, they were not free! But, for the price! Seriously, this product not only met my requirements, it exceeded all expectations! Am thourghly delighted with this purchase!",5.0,NO_COMPLAINT,
461,2a18c156066c8ca2a97eda6f953bf7872405e9d911b82af9a34c3c24513e2ce2,"I love the sound of these earphones. They have such great range and bass. They sound as good a pair of very expensive, Sony earphones w/cords that I have. The packaging was great, and the charging station is awesome. They were well worth the money in that regard. I have only two complaints which kept me from giving this product 5 stars: 1) The largest size of the included earbuds are still too small for my ears, and the buds tend to work themselves loose while I'm running and/or sweating (I am a 5'6"" woman and live in a hot and humid climate). They've fallen out of my ears a few times, and that is irritating. Luckily they have not broken. 2) I could not find directions anywhere on HOW to use the earbuds. Apparently tapping, squeezing, and putting pressure on them do different things to control your music or media that's playing on your phone and Siri, too. It appears that the physical commands for controlling these things differ from earbud to earbud, and place to place on each earbud, but for the life of me I can't figure out what does what and where I should be tapping, squeezing or putting pressure. It's super annoying trying to push my earbuds back in while I'm exercising and mistakenly causing the music to skip forward, skip backward, repeat, pause, bring up Siri, or just plain stop playing all together. This manufacturer REALLY needs to include explicit directions on these controls. Because they fall out of my ears and I still can't figure out the controls, I've started using them for just listening while I'm working at my computer or the like, and have gone back to my Sony's for exercising, even though they have a cord (which I don't like). Using them when I'm not running or biking means I can control music and my media from the phone itself, not the earbuds, and I won't cause skips/pauses/stops etc. from touching them. I wish this wasn't the case as I had bought them hoping to get rid of dangling cords for running/biking and they sound great, too.",4.0,FIT_COMPATIBILITY,
